count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,day_of_week,month,is_weekend,hour_bin,total_vehicles,total_cycles,vehicle_density_km,hgv_dominant,mean_vehicles_by_direction,lat_lon_delta
7025,S,2019,2019-04-29,17,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,228,4,75,0,1,0,0,1,1,3,310,0,4,0,Afternoon,310,0,25.833333333333332,0,1095.1927710843374,1.0662386785730564
7025,N,2019,2019-04-29,15,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,2,175,6,35,8,3,0,0,1,5,17,235,0,4,0,Afternoon,235,0,19.583333333333332,0,1096.3680981595091,1.0662386785730564
7025,N,2019,2019-04-29,16,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,1,1,198,3,31,5,1,0,0,1,5,12,245,0,4,0,Afternoon,245,1,20.416666666666668,0,1096.3680981595091,1.0662386785730564
7025,S,2019,2019-04-29,10,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,143,5,49,6,2,1,0,0,4,13,210,0,4,0,Morning,210,0,17.5,0,1095.1927710843374,1.0662386785730564
7025,S,2019,2019-04-29,8,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,184,2,57,8,2,1,0,1,3,15,258,0,4,0,Morning,258,0,21.5,0,1095.1927710843374,1.0662386785730564
7025,N,2019,2019-04-29,9,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,3,180,3,41,3,0,0,1,1,5,10,237,0,4,0,Morning,237,0,19.75,0,1096.3680981595091,1.0662386785730564
7025,S,2019,2019-04-29,12,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,1,143,1,36,7,1,0,1,2,0,11,192,0,4,0,Afternoon,192,0,16.0,0,1095.1927710843374,1.0662386785730564
7025,S,2019,2019-04-29,18,1,South West,71,Devon,A386,Major,B3357,C road to Lydford,250402,77933,50.581921,-4.1144069,12.0,7.46,0,0,162,1,24,2,0,0,1,1,1,5,192,0,4,0,Evening,192,0,16.0,0,1095.1927710843374,1.0662386785730564
7028,N,2019,2019-05-24,11,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,2,63,1,23,1,0,0,0,0,0,1,90,4,5,0,Morning,90,0,31.03448275862069,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,10,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,65,1,16,1,0,0,0,0,0,1,83,4,5,0,Morning,83,0,28.620689655172416,0,1096.3680981595091,1.5306493345920207
7028,S,2019,2019-05-24,13,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,3,72,2,11,1,0,0,0,0,0,1,89,4,5,0,Afternoon,89,0,30.689655172413794,0,1095.1927710843374,1.5306493345920207
7028,N,2019,2019-05-24,13,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,2,71,3,13,0,0,0,0,0,0,0,89,4,5,0,Afternoon,89,0,30.689655172413794,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,14,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,92,1,9,1,0,0,0,0,0,1,103,4,5,0,Afternoon,103,0,35.51724137931035,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,17,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,58,3,6,1,0,0,0,0,0,1,69,4,5,0,Afternoon,69,0,23.79310344827586,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,8,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,64,2,7,1,0,0,0,0,0,1,74,4,5,0,Morning,74,0,25.517241379310345,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,9,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,49,2,13,1,0,0,0,0,0,1,65,4,5,0,Morning,65,0,22.413793103448278,0,1096.3680981595091,1.5306493345920207
7028,S,2019,2019-05-24,12,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,71,1,11,0,0,0,0,0,0,0,83,4,5,0,Afternoon,83,0,28.620689655172416,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,15,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,90,4,4,0,0,0,0,0,0,0,99,4,5,0,Afternoon,99,0,34.13793103448276,0,1095.1927710843374,1.5306493345920207
7028,N,2019,2019-05-24,16,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,67,2,8,0,0,0,0,0,0,0,78,4,5,0,Afternoon,78,0,26.896551724137932,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,12,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,63,2,11,1,0,0,0,0,0,1,78,4,5,0,Afternoon,78,0,26.896551724137932,0,1096.3680981595091,1.5306493345920207
7028,N,2019,2019-05-24,15,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,86,3,9,1,0,0,0,0,0,1,99,4,5,0,Afternoon,99,0,34.13793103448276,0,1096.3680981595091,1.5306493345920207
7028,S,2019,2019-05-24,10,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,2,88,2,26,2,0,0,0,0,0,2,120,4,5,0,Morning,120,0,41.37931034482759,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,17,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,74,3,5,0,0,0,0,0,0,0,82,4,5,0,Afternoon,82,0,28.27586206896552,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,18,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,52,2,15,0,0,0,0,0,0,0,70,4,5,0,Evening,70,0,24.137931034482758,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,9,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,46,2,12,1,0,0,0,0,0,1,61,4,5,0,Morning,61,0,21.03448275862069,0,1095.1927710843374,1.5306493345920207
7028,N,2019,2019-05-24,18,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,57,3,5,0,0,0,0,0,0,0,65,4,5,0,Evening,65,0,22.413793103448278,0,1096.3680981595091,1.5306493345920207
7028,S,2019,2019-05-24,11,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,80,2,21,1,0,0,0,0,0,1,104,4,5,0,Morning,104,0,35.862068965517246,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,16,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,73,1,10,1,0,0,0,0,0,1,86,4,5,0,Afternoon,86,0,29.655172413793103,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,8,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,29,3,12,2,0,0,0,0,0,2,46,4,5,0,Morning,46,0,15.862068965517242,0,1095.1927710843374,1.5306493345920207
7028,N,2019,2019-05-24,7,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,0,32,2,8,0,0,0,0,0,0,0,42,4,5,0,Morning,42,0,14.482758620689655,0,1096.3680981595091,1.5306493345920207
7028,S,2019,2019-05-24,7,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,1,18,2,5,2,0,0,0,0,0,2,28,4,5,0,Morning,28,0,9.655172413793103,0,1095.1927710843374,1.5306493345920207
7028,S,2019,2019-05-24,14,1,South West,139,Cornwall excluding Isles of Scilly,A387,Major,Longcoombe Lane,B3359,221250,52000,50.34073,-4.5133969,2.9,1.8,0,2,76,1,11,1,0,0,0,0,0,1,91,4,5,0,Afternoon,91,0,31.379310344827587,0,1095.1927710843374,1.5306493345920207
7041,N,2019,2019-05-23,8,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,0,255,2,27,3,2,3,0,1,0,9,293,3,5,0,Morning,293,0,56.34615384615385,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,18,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,7,15,281,2,30,2,0,0,0,0,0,2,330,3,5,0,Evening,330,7,63.46153846153846,0,1096.3680981595091,0.37561619355371284
7041,S,2019,2019-05-23,17,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,3,385,2,62,1,0,0,1,1,0,3,455,3,5,0,Afternoon,455,1,87.5,0,1095.1927710843374,0.37561619355371284
7041,N,2019,2019-05-23,13,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,1,142,2,23,10,3,6,0,0,1,20,188,3,5,0,Afternoon,188,0,36.15384615384615,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,10,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,2,106,1,16,1,3,1,1,2,0,8,133,3,5,0,Morning,133,1,25.576923076923077,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,12,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,2,173,3,40,4,2,0,1,0,1,8,226,3,5,0,Afternoon,226,0,43.46153846153846,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,15,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,2,280,2,48,3,0,0,2,0,0,5,337,3,5,0,Afternoon,337,1,64.8076923076923,0,1096.3680981595091,0.37561619355371284
7041,S,2019,2019-05-23,9,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,2,2,243,0,35,3,1,3,2,1,2,12,292,3,5,0,Morning,292,2,56.15384615384615,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,15,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,3,5,295,3,49,4,2,4,1,2,1,14,366,3,5,0,Afternoon,366,3,70.38461538461539,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,12,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,5,202,2,31,0,1,2,0,0,1,4,244,3,5,0,Afternoon,244,0,46.92307692307692,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,7,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,0,308,9,142,4,3,1,2,0,1,11,470,3,5,0,Morning,470,1,90.38461538461539,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,13,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,3,208,2,23,3,0,7,0,0,1,11,247,3,5,0,Afternoon,247,1,47.5,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,18,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,3,256,2,21,2,0,0,0,0,0,2,284,3,5,0,Evening,284,1,54.61538461538461,0,1095.1927710843374,0.37561619355371284
7041,N,2019,2019-05-23,7,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,0,199,4,37,7,3,1,0,1,0,12,252,3,5,0,Morning,252,0,48.46153846153846,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,14,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,7,266,0,42,4,1,3,3,0,0,11,326,3,5,0,Afternoon,326,0,62.69230769230769,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,11,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,2,0,194,7,36,6,3,1,4,1,4,19,256,3,5,0,Morning,256,2,49.230769230769226,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,9,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,0,207,9,33,7,0,1,2,2,0,12,261,3,5,0,Morning,261,0,50.19230769230769,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,16,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,5,226,9,37,6,2,1,0,1,0,10,287,3,5,0,Afternoon,287,1,55.19230769230769,0,1096.3680981595091,0.37561619355371284
7041,N,2019,2019-05-23,17,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,4,12,465,5,51,2,2,2,4,3,2,15,548,3,5,0,Afternoon,548,4,105.38461538461539,0,1096.3680981595091,0.37561619355371284
7041,S,2019,2019-05-23,11,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,0,105,0,13,5,1,2,1,1,1,11,129,3,5,0,Morning,129,1,24.807692307692307,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,14,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,1,3,268,11,55,4,4,5,2,0,0,15,352,3,5,0,Afternoon,352,1,67.6923076923077,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,8,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,5,357,0,89,5,5,3,2,0,1,16,467,3,5,0,Morning,467,0,89.8076923076923,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,10,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,0,0,128,2,15,3,1,2,0,0,2,8,153,3,5,0,Morning,153,0,29.423076923076923,0,1095.1927710843374,0.37561619355371284
7041,S,2019,2019-05-23,16,1,South West,71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.886242,-3.4940883,5.2,3.23,2,4,261,5,42,3,1,4,0,1,0,9,321,3,5,0,Afternoon,321,2,61.730769230769226,0,1095.1927710843374,0.37561619355371284
7086,S,2019,2019-07-05,8,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,18,1875,6,337,68,11,19,6,9,93,206,2442,4,7,0,Morning,2442,0,542.6666666666666,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,11,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,17,1602,6,240,66,16,19,13,24,79,217,2082,4,7,0,Morning,2082,0,462.6666666666667,0,1096.3680981595091,1.5229759894004335
7086,N,2019,2019-07-05,14,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,23,2024,8,351,63,15,15,9,21,95,218,2624,4,7,0,Afternoon,2624,0,583.1111111111111,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,10,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,21,1307,1,205,57,8,10,8,7,93,183,1717,4,7,0,Morning,1717,0,381.55555555555554,0,1095.1927710843374,1.5229759894004335
7086,S,2019,2019-07-05,14,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,15,1854,5,302,61,14,13,3,17,80,188,2364,4,7,0,Afternoon,2364,0,525.3333333333334,0,1095.1927710843374,1.5229759894004335
7086,S,2019,2019-07-05,11,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,26,1703,8,307,71,4,11,5,7,115,213,2257,4,7,0,Morning,2257,0,501.55555555555554,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,17,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,28,2835,9,244,56,6,2,2,16,40,122,3238,4,7,0,Afternoon,3238,0,719.5555555555555,0,1096.3680981595091,1.5229759894004335
7086,N,2019,2019-07-05,16,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,27,2761,8,324,69,7,9,5,18,63,171,3291,4,7,0,Afternoon,3291,0,731.3333333333334,0,1096.3680981595091,1.5229759894004335
7086,N,2019,2019-07-05,13,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,18,1942,7,294,75,19,16,5,21,92,228,2489,4,7,0,Afternoon,2489,0,553.1111111111111,0,1096.3680981595091,1.5229759894004335
7086,N,2019,2019-07-05,8,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,12,1505,7,363,78,18,17,9,17,116,255,2142,4,7,0,Morning,2142,0,476.0,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,7,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,15,1896,17,381,82,18,7,8,5,111,231,2540,4,7,0,Morning,2540,0,564.4444444444445,0,1095.1927710843374,1.5229759894004335
7086,S,2019,2019-07-05,16,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,25,2016,5,278,47,4,4,6,15,47,123,2447,4,7,0,Afternoon,2447,0,543.7777777777778,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,10,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,10,1064,4,153,33,11,8,5,11,67,135,1366,4,7,0,Morning,1366,0,303.55555555555554,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,15,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,22,1764,10,296,62,3,26,4,11,65,171,2263,4,7,0,Afternoon,2263,0,502.8888888888889,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,15,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,16,2391,7,336,89,7,9,10,17,81,213,2963,4,7,0,Afternoon,2963,0,658.4444444444445,0,1096.3680981595091,1.5229759894004335
7086,N,2019,2019-07-05,18,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,15,1940,7,142,33,5,4,3,13,48,106,2210,4,7,0,Evening,2210,0,491.1111111111111,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,18,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,9,1316,6,121,22,1,0,6,7,41,77,1529,4,7,0,Evening,1529,0,339.77777777777777,0,1095.1927710843374,1.5229759894004335
7086,S,2019,2019-07-05,12,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,18,1781,7,261,49,18,19,6,6,92,190,2257,4,7,0,Afternoon,2257,0,501.55555555555554,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,9,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,8,1371,6,280,77,6,16,10,29,98,236,1901,4,7,0,Morning,1901,0,422.44444444444446,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,13,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,18,1818,13,276,62,9,13,5,21,76,186,2311,4,7,0,Afternoon,2311,0,513.5555555555555,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,7,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,16,1455,2,414,71,11,32,5,24,97,240,2127,4,7,0,Morning,2127,0,472.6666666666667,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,9,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,11,1582,12,299,64,9,19,7,10,127,236,2140,4,7,0,Morning,2140,0,475.55555555555554,0,1095.1927710843374,1.5229759894004335
7086,N,2019,2019-07-05,12,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,15,1854,7,322,83,16,12,3,17,87,218,2416,4,7,0,Afternoon,2416,0,536.8888888888889,0,1096.3680981595091,1.5229759894004335
7086,S,2019,2019-07-05,17,1,South West,181,Swindon,A419,Major,A4312 / A420,A4259,419393,185240,51.565705,-1.7216132,4.5,2.8,0,21,1895,5,213,30,7,3,4,9,41,94,2228,4,7,0,Afternoon,2228,0,495.1111111111111,0,1095.1927710843374,1.5229759894004335
7097,W,2019,2019-06-05,10,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,32,18,588,39,153,5,4,0,0,0,0,9,807,2,6,0,Morning,807,32,2690.0,0,779.0666666666667,0.7112996270965719
7097,E,2019,2019-06-05,7,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,Morning,0,2,0.0,0,598.2,0.7112996270965719
7097,W,2019,2019-06-05,8,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,176,48,1132,53,167,9,6,2,0,1,0,18,1418,2,6,0,Morning,1418,176,4726.666666666667,0,779.0666666666667,0.7112996270965719
7097,W,2019,2019-06-05,13,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,39,18,543,37,164,0,4,1,2,1,1,9,771,2,6,0,Afternoon,771,39,2570.0,0,779.0666666666667,0.7112996270965719
7097,E,2019,2019-06-05,18,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,24,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,Evening,0,24,0.0,0,598.2,0.7112996270965719
7097,E,2019,2019-06-05,13,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,15,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,Afternoon,0,15,0.0,0,598.2,0.7112996270965719
7097,E,2019,2019-06-05,11,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,Morning,0,3,0.0,0,598.2,0.7112996270965719
7097,W,2019,2019-06-05,14,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,26,15,570,43,151,11,0,2,0,3,1,17,796,2,6,0,Afternoon,796,26,2653.3333333333335,0,779.0666666666667,0.7112996270965719
7097,E,2019,2019-06-05,8,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,Morning,0,4,0.0,0,598.2,0.7112996270965719
7097,W,2019,2019-06-05,11,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,27,19,583,37,128,8,3,6,0,1,0,18,785,2,6,0,Morning,785,27,2616.666666666667,0,779.0666666666667,0.7112996270965719
7097,W,2019,2019-06-05,7,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,92,45,1018,37,257,10,5,2,0,0,1,18,1375,2,6,0,Morning,1375,92,4583.333333333334,0,779.0666666666667,0.7112996270965719
7097,W,2019,2019-06-05,12,1,South West,144,"Bristol, City of",A420,Major,Midland Rd,Trinity Rd,359997,173312,51.457363,-2.577145,0.3,0.19,36,18,551,46,117,9,2,1,0,0,0,12,744,2,6,0,Afternoon,744,36,2480.0,0,779.0666666666667,0.7112996270965719
